sample1	sample2	chr	start	end	different
Th117.11	Th134.11	6	96728	262196	0
Th117.11	Th134.11	6	377297	412241	1
Th117.11	Th134.11	6	513802	1024610	0
Th117.11	Th134.11	6	1056206	1056206	1
Th117.11	Th134.11	6	1078895	1259811	0
Th117.11	Th134.11	7	177614	287524	0
Th117.11	Th134.11	7	307983	320225	1
Th117.11	Th134.11	7	394893	742921	0
Th117.11	Th134.11	7	821765	879031	1
Th117.11	Th134.11	7	903748	1265909	0
Th117.11	Th134.11	7	1336649	1336649	1
Th117.11	Th134.11	8	86607	86607	0
Th117.11	Th134.11	8	223165	340094	1
Th117.11	Th134.11	8	415993	1221692	0
Th117.11	Th134.11	9	151618	377209	0
Th117.11	Th134.11	9	423935	504346	1
Th117.11	Th134.11	9	570486	712529	0
Th117.11	Th134.11	9	750826	752130	1
Th117.11	Th134.11	9	809074	1342162	0
Th117.11	Th134.11	9	1386662	1390687	1
Th117.11	Th134.11	9	1424315	1467426	0
Th117.11	Th134.11	10	77930	1531014	0
Th117.11	Th134.11	11	206388	329168	0
Th117.11	Th134.11	11	370841	377051	1
Th117.11	Th134.11	11	467025	1999124	0
Th117.11	Th134.11	12	137599	2158910	0
Th117.11	Th134.11	13	281836	905770	0
Th117.11	Th134.11	13	1022153	1022153	1
Th117.11	Th134.11	13	1121978	2679791	0
Th117.11	Th134.11	14	309530	3181603	0
Th117.11	Th162.12	1	98868	482394	1
Th117.11	Th162.12	1	487949	526811	0
Th117.11	Th162.12	2	157590	857896	1
Th117.11	Th162.12	3	296741	405938	0
Th117.11	Th162.12	3	445545	959881	1
Th117.11	Th162.12	4	205051	1145906	1
Th117.11	Th162.12	5	75898	1286168	1
Th117.11	Th162.12	6	96728	889837	1
Th117.11	Th162.12	6	970615	1259811	0
Th117.11	Th162.12	7	177614	444034	1
Th117.11	Th162.12	7	458574	492305	0
Th117.11	Th162.12	7	611938	824315	1
Th117.11	Th162.12	7	871611	1336649	0
Th117.11	Th162.12	8	86607	943826	1
Th117.11	Th162.12	8	987462	1221692	0
Th117.11	Th162.12	9	151618	1467426	1
Th117.11	Th162.12	10	77930	1195500	1
Th117.11	Th162.12	10	1226257	1531014	0
Th117.11	Th162.12	11	206388	1999124	1
Th117.11	Th162.12	12	137599	683511	1
Th117.11	Th162.12	12	796324	1063317	0
Th117.11	Th162.12	12	1222329	2158910	1
Th117.11	Th162.12	13	281836	2679791	1
Th117.11	Th162.12	14	309530	3181603	1
Th117.11	Th196.12	1	98868	526811	1
Th117.11	Th196.12	2	157590	857896	1
Th117.11	Th196.12	3	296741	959881	1
Th117.11	Th196.12	4	205051	664114	1
Th117.11	Th196.12	4	707896	1145906	0
Th117.11	Th196.12	5	75898	1286168	1
Th117.11	Th196.12	6	96728	976779	1
Th117.11	Th196.12	6	1024610	1259811	0
Th117.11	Th196.12	7	177614	444034	1
Th117.11	Th196.12	7	458574	985512	0
Th117.11	Th196.12	7	1049966	1336649	1
Th117.11	Th196.12	8	86607	1221692	1
Th117.11	Th196.12	9	151618	1467426	1
Th117.11	Th196.12	10	77930	1195500	1
Th117.11	Th196.12	10	1226257	1531014	0
Th117.11	Th196.12	11	206388	1999124	1
Th117.11	Th196.12	12	137599	572344	1
Th117.11	Th196.12	12	606976	1063317	0
Th117.11	Th196.12	12	1222329	1436406	1
Th117.11	Th196.12	12	1605548	2158910	0
Th117.11	Th196.12	13	281836	2679791	1
Th117.11	Th196.12	14	309530	3181603	1
Th117.11	Th230.12	1	98868	178146	0
Th117.11	Th230.12	1	271942	482394	1
Th117.11	Th230.12	1	487949	526811	0
Th117.11	Th230.12	2	157590	857896	1
Th117.11	Th230.12	3	296741	959881	1
Th117.11	Th230.12	4	205051	664114	1
Th117.11	Th230.12	4	707896	1112414	0
Th117.11	Th230.12	4	1145867	1145906	1
Th117.11	Th230.12	5	75898	1286168	1
Th117.11	Th230.12	6	96728	889837	1
Th117.11	Th230.12	6	970615	1259811	0
Th117.11	Th230.12	7	177614	444034	1
Th117.11	Th230.12	7	458574	1336649	0
Th117.11	Th230.12	8	86607	943826	1
Th117.11	Th230.12	8	987462	1221692	0
Th117.11	Th230.12	9	151618	277413	1
Th117.11	Th230.12	9	326300	377209	0
Th117.11	Th230.12	9	423935	1467426	1
Th117.11	Th230.12	10	77930	1195500	1
Th117.11	Th230.12	10	1226257	1531014	0
Th117.11	Th230.12	11	206388	1999124	1
Th117.11	Th230.12	12	137599	572344	1
Th117.11	Th230.12	12	606976	1063317	0
Th117.11	Th230.12	12	1222329	1748744	1
Th117.11	Th230.12	12	2017936	2158910	0
Th117.11	Th230.12	13	281836	2679791	1
Th117.11	Th230.12	14	309530	3181603	1
Th117.11	Th074.13	1	98868	526811	0
Th117.11	Th074.13	2	157590	413838	0
Th117.11	Th074.13	2	582667	857896	1
Th117.11	Th074.13	3	296741	959881	1
Th117.11	Th074.13	4	205051	664114	1
Th117.11	Th074.13	4	707896	1145906	0
Th117.11	Th074.13	5	75898	1286168	1
Th117.11	Th074.13	6	96728	889837	1
Th117.11	Th074.13	6	970615	1259811	0
Th117.11	Th074.13	7	177614	320225	1
Th117.11	Th074.13	7	394893	1336649	0
Th117.11	Th074.13	8	86607	943826	1
Th117.11	Th074.13	8	987462	1221692	0
Th117.11	Th074.13	9	151618	1467426	1
Th117.11	Th074.13	10	77930	1531014	1
Th117.11	Th074.13	11	206388	1915948	1
Th117.11	Th074.13	11	1990253	1999124	0
Th117.11	Th074.13	12	137599	275544	1
Th117.11	Th074.13	12	476764	1063317	0
Th117.11	Th074.13	12	1222329	1436406	1
Th117.11	Th074.13	12	1605548	2158910	0
Th117.11	Th074.13	13	281836	2175491	1
Th117.11	Th074.13	13	2481992	2679791	0
Th117.11	Th074.13	14	309530	3181603	1
Th117.11	Th166.12	1	98868	526811	1
Th117.11	Th166.12	2	157590	857896	1
Th117.11	Th166.12	3	296741	959881	1
Th117.11	Th166.12	4	205051	1145906	1
Th117.11	Th166.12	5	75898	1286168	1
Th117.11	Th166.12	6	96728	1259811	1
Th117.11	Th166.12	7	177614	1336649	1
Th117.11	Th166.12	8	86607	1221692	1
Th117.11	Th166.12	9	151618	1467426	1
Th117.11	Th166.12	10	77930	1531014	1
Th117.11	Th166.12	11	206388	1999124	1
Th117.11	Th166.12	12	137599	2158910	1
Th117.11	Th166.12	13	281836	2679791	1
Th117.11	Th166.12	14	309530	3181603	1
Th117.11	Th092.13	1	98868	526811	1
Th117.11	Th092.13	2	157590	857896	1
Th117.11	Th092.13	3	296741	959881	1
Th117.11	Th092.13	4	205051	1145906	1
Th117.11	Th092.13	5	75898	1286168	1
Th117.11	Th092.13	6	96728	1259811	1
Th117.11	Th092.13	7	177614	1336649	1
Th117.11	Th092.13	8	86607	1221692	1
Th117.11	Th092.13	9	151618	1467426	1
Th117.11	Th092.13	10	77930	1531014	1
Th117.11	Th092.13	11	206388	1999124	1
Th117.11	Th092.13	12	137599	2158910	1
Th117.11	Th092.13	13	281836	2679791	1
Th117.11	Th092.13	14	309530	3181603	1
Th117.11	Th211.13	1	98868	526811	1
Th117.11	Th211.13	2	157590	857896	1
Th117.11	Th211.13	3	296741	959881	1
Th117.11	Th211.13	4	205051	1145906	1
Th117.11	Th211.13	5	75898	1286168	1
Th117.11	Th211.13	6	96728	1259811	1
Th117.11	Th211.13	7	177614	1336649	1
Th117.11	Th211.13	8	86607	1221692	1
Th117.11	Th211.13	9	151618	1467426	1
Th117.11	Th211.13	10	77930	1531014	1
Th117.11	Th211.13	11	206388	1999124	1
Th117.11	Th211.13	12	137599	2158910	1
Th117.11	Th211.13	13	281836	2679791	1
Th117.11	Th211.13	14	309530	3181603	1
Th117.11	Th245.13	1	98868	526811	1
Th117.11	Th245.13	2	157590	857896	1
Th117.11	Th245.13	3	296741	959881	1
Th117.11	Th245.13	4	205051	1145906	1
Th117.11	Th245.13	5	75898	1286168	1
Th117.11	Th245.13	6	96728	1259811	1
Th117.11	Th245.13	7	177614	1336649	1
Th117.11	Th245.13	8	86607	1221692	1
Th117.11	Th245.13	9	151618	1467426	1
Th117.11	Th245.13	10	77930	1531014	1
Th117.11	Th245.13	11	206388	1999124	1
Th117.11	Th245.13	12	137599	2158910	1
Th117.11	Th245.13	13	281836	2679791	1
Th117.11	Th245.13	14	309530	3181603	1
Th117.11	Th246.13	1	98868	526811	1
Th117.11	Th246.13	2	157590	857896	1
Th117.11	Th246.13	3	296741	959881	1
Th117.11	Th246.13	4	205051	1145906	1
Th117.11	Th246.13	5	75898	1286168	1
Th117.11	Th246.13	6	96728	1259811	1
Th117.11	Th246.13	7	177614	1336649	1
Th117.11	Th246.13	8	86607	1221692	1
Th117.11	Th246.13	9	151618	1467426	1
Th117.11	Th246.13	10	77930	1531014	1
Th117.11	Th246.13	11	206388	1999124	1
Th117.11	Th246.13	12	137599	2158910	1
Th117.11	Th246.13	13	281836	2679791	1
Th117.11	Th246.13	14	309530	3181603	1
Th117.11	Th068.12	1	98868	526811	1
Th117.11	Th068.12	2	157590	857896	1
Th117.11	Th068.12	3	296741	959881	1
Th117.11	Th068.12	4	205051	1145906	1
Th117.11	Th068.12	5	75898	1286168	1
Th117.11	Th068.12	6	96728	1259811	1
Th117.11	Th068.12	7	177614	1336649	1
Th117.11	Th068.12	8	86607	1221692	1
Th117.11	Th068.12	9	151618	1467426	1
Th117.11	Th068.12	10	77930	1531014	1
Th117.11	Th068.12	11	206388	1999124	1
Th117.11	Th068.12	12	137599	2158910	1
Th117.11	Th068.12	13	281836	2679791	1
Th117.11	Th068.12	14	309530	3181603	1
Th117.11	Th061.13	1	98868	526811	1
Th117.11	Th061.13	2	157590	857896	1
Th117.11	Th061.13	3	296741	959881	1
Th117.11	Th061.13	4	205051	1145906	1
Th117.11	Th061.13	5	75898	1286168	1
Th117.11	Th061.13	6	96728	1259811	1
Th117.11	Th061.13	7	177614	1336649	1
Th117.11	Th061.13	8	86607	1221692	1
Th117.11	Th061.13	9	151618	1467426	1
Th117.11	Th061.13	10	77930	1531014	1
Th117.11	Th061.13	11	206388	1999124	1
Th117.11	Th061.13	12	137599	2158910	1
Th117.11	Th061.13	13	281836	2679791	1
Th117.11	Th061.13	14	309530	3181603	1
Th117.11	Th095.13	1	98868	526811	1
Th117.11	Th095.13	2	157590	857896	1
Th117.11	Th095.13	3	296741	959881	1
Th117.11	Th095.13	4	205051	1145906	1
Th117.11	Th095.13	5	75898	1286168	1
Th117.11	Th095.13	6	96728	1259811	1
Th117.11	Th095.13	7	177614	1336649	1
Th117.11	Th095.13	8	86607	1221692	1
Th117.11	Th095.13	9	151618	1467426	1
Th117.11	Th095.13	10	77930	1531014	1
Th117.11	Th095.13	11	206388	1999124	1
Th117.11	Th095.13	12	137599	2158910	1
Th117.11	Th095.13	13	281836	2679791	1
Th117.11	Th095.13	14	309530	3181603	1
Th117.11		1	98868	526811	1
Th117.11		2	157590	857896	1
Th117.11		3	296741	959881	1
Th117.11		4	205051	1145906	1
Th117.11		5	75898	1286168	1
Th117.11		6	96728	1259811	1
Th117.11		7	177614	1336649	1
Th117.11		8	86607	1221692	1
Th117.11		9	151618	1467426	1
Th117.11		10	77930	1531014	1
Th117.11		11	206388	1999124	1
Th117.11		12	137599	2158910	1
Th117.11		13	281836	2679791	1
Th117.11		14	309530	3181603	1
Th132.11	Th134.11	1	98868	178146	0
Th132.11	Th134.11	1	271942	482394	1
Th132.11	Th134.11	1	487949	526811	0
Th132.11	Th134.11	2	157590	857896	1
Th132.11	Th134.11	3	296741	959881	1
Th132.11	Th134.11	4	205051	841047	1
Th132.11	Th134.11	4	889316	1145906	0
Th132.11	Th134.11	5	75898	1286168	1
Th132.11	Th134.11	6	96728	889837	1
Th132.11	Th134.11	6	970615	1259811	0
Th132.11	Th134.11	7	177614	742921	0
Th132.11	Th134.11	7	821765	1336649	1
Th132.11	Th134.11	8	86607	943826	1
Th132.11	Th134.11	8	987462	1221692	0
Th132.11	Th134.11	9	151618	277413	1
Th132.11	Th134.11	9	326300	504346	0
Th132.11	Th134.11	9	570486	1467426	1
Th132.11	Th134.11	10	77930	1195500	1
Th132.11	Th134.11	10	1226257	1531014	0
Th132.11	Th134.11	11	206388	1999124	1
Th132.11	Th134.11	12	137599	2158910	1
Th132.11	Th134.11	13	281836	2679791	1
Th132.11	Th134.11	14	309530	3181603	1
Th132.11	Th162.12	1	98868	526811	0
Th132.11	Th162.12	2	157590	190074	0
Th132.11	Th162.12	2	254631	254686	1
Th132.11	Th162.12	2	287217	716587	0
Th132.11	Th162.12	2	718509	857896	1
Th132.11	Th162.12	3	296741	339368	1
Th132.11	Th162.12	3	389242	959881	0
Th132.11	Th162.12	4	205051	412091	0
Th132.11	Th162.12	4	461874	468273	1
Th132.11	Th162.12	4	535973	841047	0
Th132.11	Th162.12	4	889316	1145906	1
Th132.11	Th162.12	5	75898	600292	0
Th132.11	Th162.12	5	650472	678486	1
Th132.11	Th162.12	5	730560	1286168	0
Th132.11	Th162.12	6	96728	1024610	0
Th132.11	Th162.12	6	1056206	1056206	1
Th132.11	Th162.12	6	1078895	1259811	0
Th132.11	Th162.12	7	177614	611938	0
Th132.11	Th162.12	7	656010	1103642	1
Th132.11	Th162.12	7	1174565	1336649	0
Th132.11	Th162.12	8	86607	86607	0
Th132.11	Th162.12	8	223165	227113	1
Th132.11	Th162.12	8	340094	415993	0
Th132.11	Th162.12	8	574501	574501	1
Th132.11	Th162.12	8	786258	1221692	0
Th132.11	Th162.12	9	151618	277413	0
Th132.11	Th162.12	9	326300	351741	1
Th132.11	Th162.12	9	358407	752130	0
Th132.11	Th162.12	9	809074	954465	1
Th132.11	Th162.12	9	1006577	1197245	0
Th132.11	Th162.12	9	1294929	1467426	1
Th132.11	Th162.12	10	77930	177151	0
Th132.11	Th162.12	10	311043	502542	1
Th132.11	Th162.12	10	641215	736972	0
Th132.11	Th162.12	10	802480	819018	1
Th132.11	Th162.12	10	1069036	1531014	0
Th132.11	Th162.12	11	206388	329168	0
Th132.11	Th162.12	11	370841	678277	1
Th132.11	Th162.12	11	692535	1753155	0
Th132.11	Th162.12	11	1778223	1778244	1
Th132.11	Th162.12	11	1910685	1999124	0
Th132.11	Th162.12	12	137599	205356	0
Th132.11	Th162.12	12	262134	815797	1
Th132.11	Th162.12	12	848081	1312091	0
Th132.11	Th162.12	12	1376869	1748744	1
Th132.11	Th162.12	12	2017936	2018140	0
Th132.11	Th162.12	12	2099417	2158910	1
Th132.11	Th162.12	13	281836	804425	0
Th132.11	Th162.12	13	905770	905770	1
Th132.11	Th162.12	13	1022153	1245510	0
Th132.11	Th162.12	13	1304354	1322955	1
Th132.11	Th162.12	13	1402957	1706198	0
Th132.11	Th162.12	13	1828205	1828205	1
Th132.11	Th162.12	13	1918979	2481992	0
Th132.11	Th162.12	13	2679791	2679791	1
Th132.11	Th162.12	14	309530	1752774	0
Th132.11	Th162.12	14	2629232	2629232	1
Th132.11	Th162.12	14	2730614	3181603	0
Th132.11	Th196.12	1	98868	124474	1
Th132.11	Th196.12	1	178146	416257	0
Th132.11	Th196.12	1	435343	435364	1
Th132.11	Th196.12	1	482380	526811	0
Th132.11	Th196.12	2	157590	190074	0
Th132.11	Th196.12	2	254631	254686	1
Th132.11	Th196.12	2	287217	716587	0
Th132.11	Th196.12	2	718509	857896	1
Th132.11	Th196.12	3	296741	505929	0
Th132.11	Th196.12	3	554794	554794	1
Th132.11	Th196.12	3	675779	959881	0
Th132.11	Th196.12	4	205051	412091	0
Th132.11	Th196.12	4	461874	468273	1
Th132.11	Th196.12	4	535973	1145906	0
Th132.11	Th196.12	5	75898	1286168	0
Th132.11	Th196.12	6	96728	889837	0
Th132.11	Th196.12	6	970615	1056206	1
Th132.11	Th196.12	6	1078895	1259811	0
Th132.11	Th196.12	7	177614	917286	0
Th132.11	Th196.12	7	943847	1206795	1
Th132.11	Th196.12	7	1238103	1336649	0
Th132.11	Th196.12	8	86607	86607	0
Th132.11	Th196.12	8	223165	227113	1
Th132.11	Th196.12	8	340094	415993	0
Th132.11	Th196.12	8	574501	574501	1
Th132.11	Th196.12	8	786258	1221692	0
Th132.11	Th196.12	9	151618	1197245	0
Th132.11	Th196.12	9	1294929	1390687	1
Th132.11	Th196.12	9	1424315	1467426	0
Th132.11	Th196.12	10	77930	347045	0
Th132.11	Th196.12	10	362101	502542	1
Th132.11	Th196.12	10	641215	736972	0
Th132.11	Th196.12	10	802480	819018	1
Th132.11	Th196.12	10	1069036	1531014	0
Th132.11	Th196.12	11	206388	329168	0
Th132.11	Th196.12	11	370841	377051	1
Th132.11	Th196.12	11	467025	1441321	0
Th132.11	Th196.12	11	1557873	1719101	1
Th132.11	Th196.12	11	1753155	1999124	0
Th132.11	Th196.12	12	137599	572344	1
Th132.11	Th196.12	12	606976	1235445	0
Th132.11	Th196.12	12	1312091	1436406	1
Th132.11	Th196.12	12	1605548	2018140	0
Th132.11	Th196.12	12	2099417	2158910	1
Th132.11	Th196.12	13	281836	804425	0
Th132.11	Th196.12	13	905770	905770	1
Th132.11	Th196.12	13	1022153	1706198	0
Th132.11	Th196.12	13	1828205	1976978	1
Th132.11	Th196.12	13	2091017	2679791	0
Th132.11	Th196.12	14	309530	309530	0
Th132.11	Th196.12	14	417733	417733	1
Th132.11	Th196.12	14	481462	993447	0
Th132.11	Th196.12	14	1222966	1222966	1
Th132.11	Th196.12	14	1705288	1752774	0
Th132.11	Th196.12	14	2629232	2629232	1
Th132.11	Th196.12	14	2730614	3181603	0
Th132.11	Th230.12	1	98868	526811	0
Th132.11	Th230.12	2	157590	190074	0
Th132.11	Th230.12	2	254631	413838	1
Th132.11	Th230.12	2	582667	716587	0
Th132.11	Th230.12	2	718509	738511	1
Th132.11	Th230.12	2	789408	857896	0
Th132.11	Th230.12	3	296741	959881	0
Th132.11	Th230.12	4	205051	412091	0
Th132.11	Th230.12	4	461874	468273	1
Th132.11	Th230.12	4	535973	1112414	0
Th132.11	Th230.12	4	1145867	1145906	1
Th132.11	Th230.12	5	75898	1286168	0
Th132.11	Th230.12	6	96728	1024610	0
Th132.11	Th230.12	6	1056206	1056206	1
Th132.11	Th230.12	6	1078895	1259811	0
Th132.11	Th230.12	7	177614	185181	1
Th132.11	Th230.12	7	275713	824315	0
Th132.11	Th230.12	7	871611	1103642	1
Th132.11	Th230.12	7	1174565	1336649	0
Th132.11	Th230.12	8	86607	86607	0
Th132.11	Th230.12	8	223165	227113	1
Th132.11	Th230.12	8	340094	415993	0
Th132.11	Th230.12	8	574501	574501	1
Th132.11	Th230.12	8	786258	1221692	0
Th132.11	Th230.12	9	151618	1197245	0
Th132.11	Th230.12	9	1294929	1467426	1
Th132.11	Th230.12	10	77930	393282	0
Th132.11	Th230.12	10	448400	502542	1
Th132.11	Th230.12	10	641215	736972	0
Th132.11	Th230.12	10	802480	819018	1
Th132.11	Th230.12	10	1069036	1531014	0
Th132.11	Th230.12	11	206388	329168	0
Th132.11	Th230.12	11	370841	377051	1
Th132.11	Th230.12	11	467025	794180	0
Th132.11	Th230.12	11	905717	972286	1
Th132.11	Th230.12	11	1043246	1999124	0
Th132.11	Th230.12	12	137599	205356	0
Th132.11	Th230.12	12	262134	275544	1
Th132.11	Th230.12	12	476764	1312091	0
Th132.11	Th230.12	12	1376869	1436406	1
Th132.11	Th230.12	12	1605548	1684951	0
Th132.11	Th230.12	12	1748666	1748744	1
Th132.11	Th230.12	12	2017936	2018140	0
Th132.11	Th230.12	12	2099417	2158910	1
Th132.11	Th230.12	13	281836	804425	0
Th132.11	Th230.12	13	905770	1121978	1
Th132.11	Th230.12	13	1200775	1706198	0
Th132.11	Th230.12	13	1828205	1976978	1
Th132.11	Th230.12	13	2091017	2175491	0
Th132.11	Th230.12	13	2481992	2481992	1
Th132.11	Th230.12	13	2679791	2679791	0
Th132.11	Th230.12	14	309530	1222966	0
Th132.11	Th230.12	14	1705288	1705288	1
Th132.11	Th230.12	14	1752774	1752774	0
Th132.11	Th230.12	14	2629232	2629232	1
Th132.11	Th230.12	14	2730614	3181603	0
Th132.11	Th074.13	1	98868	178146	0
Th132.11	Th074.13	1	271942	286509	1
Th132.11	Th074.13	1	357004	526811	0
Th132.11	Th074.13	2	157590	716587	0
Th132.11	Th074.13	2	718509	857896	1
Th132.11	Th074.13	3	296741	959881	0
Th132.11	Th074.13	4	205051	207683	0
Th132.11	Th074.13	4	285968	468273	1
Th132.11	Th074.13	4	535973	1145906	0
Th132.11	Th074.13	5	75898	870064	0
Th132.11	Th074.13	5	942932	1286168	1
Th132.11	Th074.13	6	96728	1024610	0
Th132.11	Th074.13	6	1056206	1056206	1
Th132.11	Th074.13	6	1078895	1259811	0
Th132.11	Th074.13	7	177614	185181	0
Th132.11	Th074.13	7	275713	444034	1
Th132.11	Th074.13	7	458574	903748	0
Th132.11	Th074.13	7	917286	1103642	1
Th132.11	Th074.13	7	1174565	1336649	0
Th132.11	Th074.13	8	86607	574501	1
Th132.11	Th074.13	8	786258	1221692	0
Th132.11	Th074.13	9	151618	752130	0
Th132.11	Th074.13	9	809074	860257	1
Th132.11	Th074.13	9	936076	1197245	0
Th132.11	Th074.13	9	1294929	1467426	1
Th132.11	Th074.13	10	77930	177151	0
Th132.11	Th074.13	10	311043	1264198	1
Th132.11	Th074.13	10	1315127	1531014	0
Th132.11	Th074.13	11	206388	329168	0
Th132.11	Th074.13	11	370841	678277	1
Th132.11	Th074.13	11	692535	1439682	0
Th132.11	Th074.13	11	1440625	1616320	1
Th132.11	Th074.13	11	1682907	1778244	0
Th132.11	Th074.13	11	1910685	1999124	1
Th132.11	Th074.13	12	137599	205356	0
Th132.11	Th074.13	12	262134	572344	1
Th132.11	Th074.13	12	606976	1312091	0
Th132.11	Th074.13	12	1376869	1436406	1
Th132.11	Th074.13	12	1605548	2018140	0
Th132.11	Th074.13	12	2099417	2158910	1
Th132.11	Th074.13	13	281836	1976978	1
Th132.11	Th074.13	13	2091017	2481992	0
Th132.11	Th074.13	13	2679791	2679791	1
Th132.11	Th074.13	14	309530	309530	1
Th132.11	Th074.13	14	417733	2730614	0
Th132.11	Th074.13	14	2812786	3181603	1
Th132.11	Th166.12	1	98868	526811	1
Th132.11	Th166.12	2	157590	857896	1
Th132.11	Th166.12	3	296741	959881	1
Th132.11	Th166.12	4	205051	1145906	1
Th132.11	Th166.12	5	75898	1286168	1
Th132.11	Th166.12	6	96728	1259811	1
Th132.11	Th166.12	7	177614	1336649	1
Th132.11	Th166.12	8	86607	1221692	1
Th132.11	Th166.12	9	151618	1467426	1
Th132.11	Th166.12	10	77930	1531014	1
Th132.11	Th166.12	11	206388	1999124	1
Th132.11	Th166.12	12	137599	2158910	1
Th132.11	Th166.12	13	281836	2679791	1
Th132.11	Th166.12	14	309530	3181603	1
Th132.11	Th092.13	1	98868	526811	1
Th132.11	Th092.13	2	157590	857896	1
Th132.11	Th092.13	3	296741	959881	1
Th132.11	Th092.13	4	205051	1145906	1
Th132.11	Th092.13	5	75898	1286168	1
Th132.11	Th092.13	6	96728	1259811	1
Th132.11	Th092.13	7	177614	1336649	1
Th132.11	Th092.13	8	86607	1221692	1
Th132.11	Th092.13	9	151618	1467426	1
Th132.11	Th092.13	10	77930	1531014	1
Th132.11	Th092.13	11	206388	1999124	1
Th132.11	Th092.13	12	137599	2158910	1
Th132.11	Th092.13	13	281836	2679791	1
Th132.11	Th092.13	14	309530	3181603	1
Th132.11	Th211.13	1	98868	526811	1
Th132.11	Th211.13	2	157590	857896	1
Th132.11	Th211.13	3	296741	959881	1
Th132.11	Th211.13	4	205051	1145906	1
Th132.11	Th211.13	5	75898	1286168	1
Th132.11	Th211.13	6	96728	1259811	1
Th132.11	Th211.13	7	177614	1336649	1
Th132.11	Th211.13	8	86607	1221692	1
Th132.11	Th211.13	9	151618	1467426	1
Th132.11	Th211.13	10	77930	1531014	1
Th132.11	Th211.13	11	206388	1999124	1
Th132.11	Th211.13	12	137599	2158910	1
Th132.11	Th211.13	13	281836	2679791	1
Th132.11	Th211.13	14	309530	3181603	1
Th132.11	Th245.13	1	98868	526811	1
Th132.11	Th245.13	2	157590	857896	1
Th132.11	Th245.13	3	296741	959881	1
Th132.11	Th245.13	4	205051	1145906	1
Th132.11	Th245.13	5	75898	1286168	1
Th132.11	Th245.13	6	96728	1259811	1
Th132.11	Th245.13	7	177614	1336649	1
Th132.11	Th245.13	8	86607	1221692	1
Th132.11	Th245.13	9	151618	1467426	1
Th132.11	Th245.13	10	77930	1531014	1
Th132.11	Th245.13	11	206388	1999124	1
Th132.11	Th245.13	12	137599	2158910	1
Th132.11	Th245.13	13	281836	2679791	1
Th132.11	Th245.13	14	309530	3181603	1
Th132.11	Th246.13	1	98868	526811	1
Th132.11	Th246.13	2	157590	857896	1
Th132.11	Th246.13	3	296741	959881	1
Th132.11	Th246.13	4	205051	1145906	1
Th132.11	Th246.13	5	75898	1286168	1
Th132.11	Th246.13	6	96728	1259811	1
Th132.11	Th246.13	7	177614	1336649	1
Th132.11	Th246.13	8	86607	1221692	1
Th132.11	Th246.13	9	151618	1467426	1
Th132.11	Th246.13	10	77930	1531014	1
Th132.11	Th246.13	11	206388	1999124	1
Th132.11	Th246.13	12	137599	2158910	1
Th132.11	Th246.13	13	281836	2679791	1
Th132.11	Th246.13	14	309530	3181603	1
Th132.11	Th068.12	1	98868	526811	1
Th132.11	Th068.12	2	157590	857896	1
Th132.11	Th068.12	3	296741	959881	1
Th132.11	Th068.12	4	205051	1145906	1
Th132.11	Th068.12	5	75898	1286168	1
Th132.11	Th068.12	6	96728	1259811	1
Th132.11	Th068.12	7	177614	1336649	1
Th132.11	Th068.12	8	86607	1221692	1
Th132.11	Th068.12	9	151618	1467426	1
Th132.11	Th068.12	10	77930	1531014	1
Th132.11	Th068.12	11	206388	1999124	1
Th132.11	Th068.12	12	137599	2158910	1
Th132.11	Th068.12	13	281836	2679791	1
Th132.11	Th068.12	14	309530	3181603	1
Th132.11	Th061.13	1	98868	526811	1
Th132.11	Th061.13	2	157590	857896	1
Th132.11	Th061.13	3	296741	959881	1
Th132.11	Th061.13	4	205051	1145906	1
Th132.11	Th061.13	5	75898	1286168	1
Th132.11	Th061.13	6	96728	1259811	1
Th132.11	Th061.13	7	177614	1336649	1
Th132.11	Th061.13	8	86607	1221692	1
Th132.11	Th061.13	9	151618	1467426	1
Th132.11	Th061.13	10	77930	1531014	1
Th132.11	Th061.13	11	206388	1999124	1
Th132.11	Th061.13	12	137599	2158910	1
Th132.11	Th061.13	13	281836	2679791	1
Th132.11	Th061.13	14	309530	3181603	1
Th132.11	Th095.13	1	98868	526811	1
Th132.11	Th095.13	2	157590	857896	1
Th132.11	Th095.13	3	296741	959881	1
Th132.11	Th095.13	4	205051	1145906	1
Th132.11	Th095.13	5	75898	1286168	1
Th132.11	Th095.13	6	96728	1259811	1
Th132.11	Th095.13	7	177614	1336649	1
Th132.11	Th095.13	8	86607	1221692	1
Th132.11	Th095.13	9	151618	1467426	1
Th132.11	Th095.13	10	77930	1531014	1
Th132.11	Th095.13	11	206388	1999124	1
Th132.11	Th095.13	12	137599	2158910	1
Th132.11	Th095.13	13	281836	2679791	1
Th132.11	Th095.13	14	309530	3181603	1
Th132.11		1	98868	526811	1
Th132.11		2	157590	857896	1
Th132.11		3	296741	959881	1
Th132.11		4	205051	1145906	1
Th132.11		5	75898	1286168	1
Th132.11		6	96728	1259811	1
Th132.11		7	177614	1336649	1
Th132.11		8	86607	1221692	1
Th132.11		9	151618	1467426	1
Th132.11		10	77930	1531014	1
Th132.11		11	206388	1999124	1
Th132.11		12	137599	2158910	1
Th132.11		13	281836	2679791	1
Th132.11		14	309530	3181603	1
Th134.11	Th162.12	1	98868	482394	1
Th134.11	Th162.12	1	487949	526811	0
Th134.11	Th162.12	2	157590	857896	1
