sample1	sample2	chr	start	end	different
Th162.12	Th196.12	1	178146	416257	0
Th162.12	Th196.12	1	435343	435364	1
Th162.12	Th196.12	1	482380	543847	0
Th162.12	Th196.12	2	157590	772444	0
Th162.12	Th196.12	2	789408	857896	1
Th162.12	Th196.12	3	80133	966232	0
Th162.12	Th196.12	4	91609	889316	0
Th162.12	Th196.12	4	900292	988031	1
Th162.12	Th196.12	4	1000789	1145906	0
Th162.12	Th196.12	5	55687	600292	0
Th162.12	Th196.12	5	650472	678486	1
Th162.12	Th196.12	5	715676	1132821	0
Th162.12	Th196.12	5	1163358	1178037	1
Th162.12	Th196.12	5	1182087	1286168	0
Th162.12	Th196.12	6	96728	1271852	0
Th162.12	Th196.12	7	152649	643011	0
Th162.12	Th196.12	7	656010	827584	1
Th162.12	Th196.12	7	853259	1078108	0
Th162.12	Th196.12	7	1103642	1206795	1
Th162.12	Th196.12	7	1238103	1356197	0
Th162.12	Th196.12	8	82369	1242994	0
Th162.12	Th196.12	9	109742	277413	0
Th162.12	Th196.12	9	326300	351741	1
Th162.12	Th196.12	9	358407	1447965	0
Th162.12	Th196.12	9	1467426	1467426	1
Th162.12	Th196.12	10	77930	276687	0
Th162.12	Th196.12	10	308189	370050	1
Th162.12	Th196.12	10	393282	1567756	0
Th162.12	Th196.12	11	206388	337408	0
Th162.12	Th196.12	11	359375	534145	1
Th162.12	Th196.12	11	625856	1684273	0
Th162.12	Th196.12	11	1719101	1778244	1
Th162.12	Th196.12	11	1797771	1999124	0
Th162.12	Th196.12	12	71988	94897	0
Th162.12	Th196.12	12	137599	222266	1
Th162.12	Th196.12	12	262134	489743	0
Th162.12	Th196.12	12	540698	572344	1
Th162.12	Th196.12	12	606976	1235445	0
Th162.12	Th196.12	12	1290894	1748744	1
Th162.12	Th196.12	12	1830748	2099417	0
Th162.12	Th196.12	12	2120215	2158910	1
Th162.12	Th196.12	13	179807	1245510	0
Th162.12	Th196.12	13	1304354	1322955	1
Th162.12	Th196.12	13	1397693	2560486	0
Th162.12	Th196.12	13	2679791	2681242	1
Th162.12	Th196.12	14	309530	322267	0
Th162.12	Th196.12	14	417733	417733	1
Th162.12	Th196.12	14	449460	993447	0
Th162.12	Th196.12	14	1222966	1222966	1
Th162.12	Th196.12	14	1402713	2412538	0
Th162.12	Th196.12	14	2629232	2629232	1
Th162.12	Th196.12	14	2720909	3181603	0
Th162.12	Th230.12	1	98868	295003	0
Th162.12	Th230.12	1	357004	357004	1
Th162.12	Th230.12	1	386709	543847	0
Th162.12	Th230.12	2	157590	287217	0
Th162.12	Th230.12	2	326554	358808	1
Th162.12	Th230.12	2	413838	772444	0
Th162.12	Th230.12	2	789408	801989	1
Th162.12	Th230.12	2	831052	857896	0
Th162.12	Th230.12	3	80133	966232	0
Th162.12	Th230.12	4	91609	889316	0
Th162.12	Th230.12	4	900292	1145906	1
Th162.12	Th230.12	5	55687	600292	0
Th162.12	Th230.12	5	650472	678486	1
Th162.12	Th230.12	5	715676	1286168	0
Th162.12	Th230.12	6	96728	1271852	0
Th162.12	Th230.12	7	152649	185181	1
Th162.12	Th230.12	7	275713	643011	0
Th162.12	Th230.12	7	656010	879045	1
Th162.12	Th230.12	7	903161	1356197	0
Th162.12	Th230.12	8	82369	1242994	0
Th162.12	Th230.12	9	109742	277413	0
Th162.12	Th230.12	9	326300	351741	1
Th162.12	Th230.12	9	358407	1467426	0
Th162.12	Th230.12	10	77930	276687	0
Th162.12	Th230.12	10	308189	370050	1
Th162.12	Th230.12	10	393282	1567756	0
Th162.12	Th230.12	11	206388	337408	0
Th162.12	Th230.12	11	359375	534145	1
Th162.12	Th230.12	11	625856	798888	0
Th162.12	Th230.12	11	905717	1046924	1
Th162.12	Th230.12	11	1104459	1374582	0
Th162.12	Th230.12	11	1377760	1385200	1
Th162.12	Th230.12	11	1389272	1759190	0
Th162.12	Th230.12	11	1778223	1778244	1
Th162.12	Th230.12	11	1797771	1999124	0
Th162.12	Th230.12	12	71988	1606533	0
Th162.12	Th230.12	12	1625650	1748744	1
Th162.12	Th230.12	12	1830748	2099417	0
Th162.12	Th230.12	12	2120215	2158910	1
Th162.12	Th230.12	13	179807	1022153	0
Th162.12	Th230.12	13	1121978	1121978	1
Th162.12	Th230.12	13	1200775	2455023	0
Th162.12	Th230.12	13	2481992	2681242	1
Th162.12	Th230.12	14	309530	1570916	0
Th162.12	Th230.12	14	1705288	1705288	1
Th162.12	Th230.12	14	1752774	2412538	0
Th162.12	Th230.12	14	2629232	2629232	1
Th162.12	Th230.12	14	2720909	3181603	0
Th162.12	Th074.13	1	98868	271942	0
Th162.12	Th074.13	1	286509	295003	1
Th162.12	Th074.13	1	357004	543847	0
Th162.12	Th074.13	2	157590	216150	0
Th162.12	Th074.13	2	231790	254686	1
Th162.12	Th074.13	2	270688	857896	0
Th162.12	Th074.13	3	80133	966232	0
Th162.12	Th074.13	4	91609	252498	0
Th162.12	Th074.13	4	280643	468273	1
Th162.12	Th074.13	4	504245	889316	0
Th162.12	Th074.13	4	900292	988031	1
Th162.12	Th074.13	4	1000789	1145906	0
Th162.12	Th074.13	5	55687	600292	0
Th162.12	Th074.13	5	650472	678486	1
Th162.12	Th074.13	5	715676	885475	0
Th162.12	Th074.13	5	942932	1232965	1
Th162.12	Th074.13	5	1270305	1286168	0
Th162.12	Th074.13	6	96728	1271852	0
Th162.12	Th074.13	7	152649	185181	0
Th162.12	Th074.13	7	275713	444034	1
Th162.12	Th074.13	7	458574	481930	0
Th162.12	Th074.13	7	492305	917286	1
Th162.12	Th074.13	7	935071	1356197	0
Th162.12	Th074.13	8	82369	95853	1
Th162.12	Th074.13	8	160113	1242994	0
Th162.12	Th074.13	9	109742	277413	0
Th162.12	Th074.13	9	326300	351741	1
Th162.12	Th074.13	9	358407	752130	0
Th162.12	Th074.13	9	809074	954465	1
Th162.12	Th074.13	9	981062	1447965	0
Th162.12	Th074.13	9	1467426	1467426	1
Th162.12	Th074.13	10	77930	276687	0
Th162.12	Th074.13	10	308189	707158	1
Th162.12	Th074.13	10	736925	1226622	0
Th162.12	Th074.13	10	1250919	1264198	1
Th162.12	Th074.13	10	1280355	1567756	0
Th162.12	Th074.13	11	206388	337408	0
Th162.12	Th074.13	11	359375	534145	1
Th162.12	Th074.13	11	625856	1439682	0
Th162.12	Th074.13	11	1440625	1441321	1
Th162.12	Th074.13	11	1480853	1759190	0
Th162.12	Th074.13	11	1778223	1999124	1
Th162.12	Th074.13	12	71988	222266	0
Th162.12	Th074.13	12	262134	572344	1
Th162.12	Th074.13	12	606976	1378724	0
Th162.12	Th074.13	12	1407220	1748744	1
Th162.12	Th074.13	12	1830748	2018140	0
Th162.12	Th074.13	12	2069702	2158910	1
Th162.12	Th074.13	13	179807	179807	0
Th162.12	Th074.13	13	281836	465164	1
Th162.12	Th074.13	13	545556	1022153	0
Th162.12	Th074.13	13	1121978	1322955	1
Th162.12	Th074.13	13	1397693	1591486	0
Th162.12	Th074.13	13	1706198	1706198	1
Th162.12	Th074.13	13	1754888	1918979	0
Th162.12	Th074.13	13	1958560	1976978	1
Th162.12	Th074.13	13	2091017	2560486	0
Th162.12	Th074.13	13	2679791	2681242	1
Th162.12	Th074.13	14	309530	322267	1
Th162.12	Th074.13	14	417733	2412538	0
Th162.12	Th074.13	14	2629232	2815562	1
Th162.12	Th074.13	14	3050543	3050543	0
Th162.12	Th074.13	14	3168143	3181603	1
Th162.12	Th166.12	1	98868	543847	1
Th162.12	Th166.12	2	157590	857896	1
Th162.12	Th166.12	3	80133	966232	1
Th162.12	Th166.12	4	91609	1145906	1
Th162.12	Th166.12	5	55687	1286168	1
Th162.12	Th166.12	6	96728	1271852	1
Th162.12	Th166.12	7	152649	1356197	1
Th162.12	Th166.12	8	82369	1242994	1
Th162.12	Th166.12	9	109742	1467426	1
Th162.12	Th166.12	10	77930	1567756	1
Th162.12	Th166.12	11	206388	1999124	1
Th162.12	Th166.12	12	71988	2158910	1
Th162.12	Th166.12	13	179807	2681242	1
Th162.12	Th166.12	14	309530	3181603	1
Th162.12	Th092.13	1	98868	543847	1
Th162.12	Th092.13	2	157590	857896	1
Th162.12	Th092.13	3	80133	966232	1
Th162.12	Th092.13	4	91609	1145906	1
Th162.12	Th092.13	5	55687	1286168	1
Th162.12	Th092.13	6	96728	1271852	1
Th162.12	Th092.13	7	152649	1356197	1
Th162.12	Th092.13	8	82369	1242994	1
Th162.12	Th092.13	9	109742	1467426	1
Th162.12	Th092.13	10	77930	1567756	1
Th162.12	Th092.13	11	206388	1999124	1
Th162.12	Th092.13	12	71988	2158910	1
Th162.12	Th092.13	13	179807	2681242	1
Th162.12	Th092.13	14	309530	3181603	1
Th162.12	Th211.13	1	98868	543847	1
Th162.12	Th211.13	2	157590	857896	1
Th162.12	Th211.13	3	80133	966232	1
Th162.12	Th211.13	4	91609	1145906	1
Th162.12	Th211.13	5	55687	1286168	1
Th162.12	Th211.13	6	96728	1271852	1
Th162.12	Th211.13	7	152649	1356197	1
Th162.12	Th211.13	8	82369	1242994	1
Th162.12	Th211.13	9	109742	1467426	1
Th162.12	Th211.13	10	77930	1567756	1
Th162.12	Th211.13	11	206388	1999124	1
Th162.12	Th211.13	12	71988	2158910	1
Th162.12	Th211.13	13	179807	2681242	1
Th162.12	Th211.13	14	309530	3181603	1
Th162.12	Th245.13	1	98868	543847	1
Th162.12	Th245.13	2	157590	857896	1
Th162.12	Th245.13	3	80133	966232	1
Th162.12	Th245.13	4	91609	1145906	1
Th162.12	Th245.13	5	55687	1286168	1
Th162.12	Th245.13	6	96728	1271852	1
Th162.12	Th245.13	7	152649	1356197	1
Th162.12	Th245.13	8	82369	1242994	1
Th162.12	Th245.13	9	109742	1467426	1
Th162.12	Th245.13	10	77930	1567756	1
Th162.12	Th245.13	11	206388	1999124	1
Th162.12	Th245.13	12	71988	2158910	1
Th162.12	Th245.13	13	179807	2681242	1
Th162.12	Th245.13	14	309530	3181603	1
Th162.12	Th246.13	1	98868	543847	1
Th162.12	Th246.13	2	157590	857896	1
Th162.12	Th246.13	3	80133	966232	1
Th162.12	Th246.13	4	91609	1145906	1
Th162.12	Th246.13	5	55687	1286168	1
Th162.12	Th246.13	6	96728	1271852	1
Th162.12	Th246.13	7	152649	1356197	1
Th162.12	Th246.13	8	82369	1242994	1
Th162.12	Th246.13	9	109742	1467426	1
Th162.12	Th246.13	10	77930	1567756	1
Th162.12	Th246.13	11	206388	1999124	1
Th162.12	Th246.13	12	71988	2158910	1
Th162.12	Th246.13	13	179807	2681242	1
Th162.12	Th246.13	14	309530	3181603	1
Th162.12	Th068.12	1	98868	543847	1
Th162.12	Th068.12	2	157590	857896	1
Th162.12	Th068.12	3	80133	966232	1
Th162.12	Th068.12	4	91609	1145906	1
Th162.12	Th068.12	5	55687	1286168	1
Th162.12	Th068.12	6	96728	1271852	1
Th162.12	Th068.12	7	152649	1356197	1
Th162.12	Th068.12	8	82369	1242994	1
Th162.12	Th068.12	9	109742	1467426	1
Th162.12	Th068.12	10	77930	1567756	1
Th162.12	Th068.12	11	206388	1999124	1
Th162.12	Th068.12	12	71988	2158910	1
Th162.12	Th068.12	13	179807	2681242	1
Th162.12	Th068.12	14	309530	3181603	1
Th162.12	Th061.13	1	98868	543847	1
Th162.12	Th061.13	2	157590	857896	1
Th162.12	Th061.13	3	80133	966232	1
Th162.12	Th061.13	4	91609	1145906	1
Th162.12	Th061.13	5	55687	1286168	1
Th162.12	Th061.13	6	96728	1271852	1
Th162.12	Th061.13	7	152649	1356197	1
Th162.12	Th061.13	8	82369	1242994	1
Th162.12	Th061.13	9	109742	1467426	1
Th162.12	Th061.13	10	77930	1567756	1
Th162.12	Th061.13	11	206388	1999124	1
Th162.12	Th061.13	12	71988	2158910	1
Th162.12	Th061.13	13	179807	2681242	1
Th162.12	Th061.13	14	309530	3181603	1
Th162.12	Th095.13	1	98868	543847	1
Th162.12	Th095.13	2	157590	857896	1
Th162.12	Th095.13	3	80133	966232	1
Th162.12	Th095.13	4	91609	1145906	1
Th162.12	Th095.13	5	55687	1286168	1
Th162.12	Th095.13	6	96728	1271852	1
Th162.12	Th095.13	7	152649	1356197	1
Th162.12	Th095.13	8	82369	1242994	1
Th162.12	Th095.13	9	109742	1467426	1
Th162.12	Th095.13	10	77930	1567756	1
Th162.12	Th095.13	11	206388	1999124	1
Th162.12	Th095.13	12	71988	2158910	1
Th162.12	Th095.13	13	179807	2681242	1
Th162.12	Th095.13	14	309530	3181603	1
Th162.12		1	98868	543847	1
Th162.12		2	157590	857896	1
Th162.12		3	80133	966232	1
Th162.12		4	91609	1145906	1
Th162.12		5	55687	1286168	1
Th162.12		6	96728	1271852	1
Th162.12		7	152649	1356197	1
Th162.12		8	82369	1242994	1
Th162.12		9	109742	1467426	1
Th162.12		10	77930	1567756	1
Th162.12		11	206388	1999124	1
Th162.12		12	71988	2158910	1
Th162.12		13	179807	2681242	1
Th162.12		14	309530	3181603	1
Th196.12	Th230.12	1	98868	137258	1
Th196.12	Th230.12	1	178146	295003	0
Th196.12	Th230.12	1	357004	435364	1
Th196.12	Th230.12	1	482380	543847	0
Th196.12	Th230.12	2	157590	287217	0
Th196.12	Th230.12	2	326554	358808	1
Th196.12	Th230.12	2	413838	857896	0
Th196.12	Th230.12	3	80133	966232	0
Th196.12	Th230.12	4	91609	1118714	0
Th196.12	Th230.12	4	1139492	1145906	1
Th196.12	Th230.12	5	55687	1286168	0
Th196.12	Th230.12	6	96728	1271852	0
Th196.12	Th230.12	7	152649	185181	1
Th196.12	Th230.12	7	275713	1078108	0
Th196.12	Th230.12	7	1103642	1206795	1
Th196.12	Th230.12	7	1238103	1356197	0
Th196.12	Th230.12	8	82369	1242994	0
Th196.12	Th230.12	9	109742	1447965	0
Th196.12	Th230.12	9	1467426	1467426	1
Th196.12	Th230.12	10	77930	1567756	0
Th196.12	Th230.12	11	206388	798888	0
Th196.12	Th230.12	11	905717	1046924	1
Th196.12	Th230.12	11	1104459	1999124	0
Th196.12	Th230.12	12	71988	94897	0
Th196.12	Th230.12	12	137599	222266	1
Th196.12	Th230.12	12	262134	489743	0
Th196.12	Th230.12	12	540698	543062	1
Th196.12	Th230.12	12	567555	1235445	0
Th196.12	Th230.12	12	1290894	1378724	1
Th196.12	Th230.12	12	1407220	1684951	0
Th196.12	Th230.12	12	1746407	1748744	1
Th196.12	Th230.12	12	1830748	2158910	0
Th196.12	Th230.12	13	179807	1022153	0
Th196.12	Th230.12	13	1121978	1121978	1
Th196.12	Th230.12	13	1200775	2455023	0
Th196.12	Th230.12	13	2481992	2481992	1
Th196.12	Th230.12	13	2560486	2681242	0
Th196.12	Th230.12	14	309530	993447	0
Th196.12	Th230.12	14	1222966	1222966	1
Th196.12	Th230.12	14	1402713	1570916	0
Th196.12	Th230.12	14	1705288	1705288	1
Th196.12	Th230.12	14	1752774	3181603	0
Th196.12	Th074.13	1	98868	435364	1
Th196.12	Th074.13	1	482380	543847	0
Th196.12	Th074.13	2	157590	216150	0
Th196.12	Th074.13	2	231790	254686	1
Th196.12	Th074.13	2	270688	772444	0
Th196.12	Th074.13	2	789408	857896	1
Th196.12	Th074.13	3	80133	523737	0
Th196.12	Th074.13	3	541286	727047	1
Th196.12	Th074.13	3	757192	966232	0
Th196.12	Th074.13	4	91609	252498	0
Th196.12	Th074.13	4	280643	468273	1
Th196.12	Th074.13	4	504245	1145906	0
Th196.12	Th074.13	5	55687	885475	0
Th196.12	Th074.13	5	942932	1232965	1
Th196.12	Th074.13	5	1270305	1286168	0
Th196.12	Th074.13	6	96728	1271852	0
Th196.12	Th074.13	7	152649	185181	0
Th196.12	Th074.13	7	275713	444034	1
Th196.12	Th074.13	7	458574	1078108	0
Th196.12	Th074.13	7	1103642	1206795	1
Th196.12	Th074.13	7	1238103	1356197	0
Th196.12	Th074.13	8	82369	95853	1
Th196.12	Th074.13	8	160113	1242994	0
Th196.12	Th074.13	9	109742	752130	0
Th196.12	Th074.13	9	809074	866729	1
Th196.12	Th074.13	9	916687	1467426	0
Th196.12	Th074.13	10	77930	316736	0
Th196.12	Th074.13	10	340291	707158	1
Th196.12	Th074.13	10	736925	1226622	0
Th196.12	Th074.13	10	1250919	1264198	1
Th196.12	Th074.13	10	1280355	1567756	0
Th196.12	Th074.13	11	206388	448713	0
Th196.12	Th074.13	11	467025	467025	1
Th196.12	Th074.13	11	531015	1439682	0
Th196.12	Th074.13	11	1440625	1441321	1
Th196.12	Th074.13	11	1480853	1832958	0
Th196.12	Th074.13	11	1910685	1999124	1
Th196.12	Th074.13	12	71988	94897	0
Th196.12	Th074.13	12	137599	543062	1
Th196.12	Th074.13	12	567555	1235445	0
Th196.12	Th074.13	12	1290894	1421018	1
Th196.12	Th074.13	12	1436406	2158910	0
Th196.12	Th074.13	13	179807	179807	0
Th196.12	Th074.13	13	281836	465164	1
Th196.12	Th074.13	13	545556	1022153	0
Th196.12	Th074.13	13	1121978	1322955	1
Th196.12	Th074.13	13	1397693	1591486	0
Th196.12	Th074.13	13	1706198	1706198	1
Th196.12	Th074.13	13	1754888	2560486	0
Th196.12	Th074.13	13	2679791	2681242	1
Th196.12	Th074.13	14	309530	417733	1
Th196.12	Th074.13	14	449460	993447	0
Th196.12	Th074.13	14	1222966	1222966	1
Th196.12	Th074.13	14	1402713	2412538	0
Th196.12	Th074.13	14	2629232	2815562	1
Th196.12	Th074.13	14	3050543	3050543	0
Th196.12	Th074.13	14	3168143	3181603	1
Th196.12	Th166.12	1	98868	543847	1
Th196.12	Th166.12	2	157590	857896	1
Th196.12	Th166.12	3	80133	966232	1
Th196.12	Th166.12	4	91609	1145906	1
Th196.12	Th166.12	5	55687	1286168	1
Th196.12	Th166.12	6	96728	1271852	1
Th196.12	Th166.12	7	152649	1356197	1
Th196.12	Th166.12	8	82369	1242994	1
Th196.12	Th166.12	9	109742	1467426	1
Th196.12	Th166.12	10	77930	1567756	1
Th196.12	Th166.12	11	206388	1999124	1
Th196.12	Th166.12	12	71988	2158910	1
Th196.12	Th166.12	13	179807	2681242	1
Th196.12	Th166.12	14	309530	3181603	1
Th196.12	Th092.13	1	98868	543847	1
Th196.12	Th092.13	2	157590	857896	1
Th196.12	Th092.13	3	80133	966232	1
Th196.12	Th092.13	4	91609	1145906	1
Th196.12	Th092.13	5	55687	1286168	1
Th196.12	Th092.13	6	96728	1271852	1
Th196.12	Th092.13	7	152649	1356197	1
Th196.12	Th092.13	8	82369	1242994	1
Th196.12	Th092.13	9	109742	1467426	1
Th196.12	Th092.13	10	77930	1567756	1
Th196.12	Th092.13	11	206388	1999124	1
Th196.12	Th092.13	12	71988	2158910	1
Th196.12	Th092.13	13	179807	2681242	1
Th196.12	Th092.13	14	309530	3181603	1
Th196.12	Th211.13	1	98868	543847	1
Th196.12	Th211.13	2	157590	857896	1
Th196.12	Th211.13	3	80133	966232	1
Th196.12	Th211.13	4	91609	1145906	1
Th196.12	Th211.13	5	55687	1286168	1
Th196.12	Th211.13	6	96728	1271852	1
Th196.12	Th211.13	7	152649	1356197	1
Th196.12	Th211.13	8	82369	1242994	1
Th196.12	Th211.13	9	109742	1467426	1
Th196.12	Th211.13	10	77930	1567756	1
Th196.12	Th211.13	11	206388	1999124	1
Th196.12	Th211.13	12	71988	2158910	1
Th196.12	Th211.13	13	179807	2681242	1
Th196.12	Th211.13	14	309530	3181603	1
Th196.12	Th245.13	1	98868	543847	1
Th196.12	Th245.13	2	157590	857896	1
Th196.12	Th245.13	3	80133	966232	1
Th196.12	Th245.13	4	91609	1145906	1
Th196.12	Th245.13	5	55687	1286168	1
Th196.12	Th245.13	6	96728	1271852	1
Th196.12	Th245.13	7	152649	1356197	1
Th196.12	Th245.13	8	82369	1242994	1
Th196.12	Th245.13	9	109742	1467426	1
Th196.12	Th245.13	10	77930	1567756	1
Th196.12	Th245.13	11	206388	1999124	1
Th196.12	Th245.13	12	71988	2158910	1
Th196.12	Th245.13	13	179807	2681242	1
Th196.12	Th245.13	14	309530	3181603	1
Th196.12	Th246.13	1	98868	543847	1
Th196.12	Th246.13	2	157590	857896	1
Th196.12	Th246.13	3	80133	966232	1
Th196.12	Th246.13	4	91609	1145906	1
Th196.12	Th246.13	5	55687	1286168	1
Th196.12	Th246.13	6	96728	1271852	1
Th196.12	Th246.13	7	152649	1356197	1
Th196.12	Th246.13	8	82369	1242994	1
Th196.12	Th246.13	9	109742	1467426	1
Th196.12	Th246.13	10	77930	1567756	1
Th196.12	Th246.13	11	206388	1999124	1
Th196.12	Th246.13	12	71988	2158910	1
Th196.12	Th246.13	13	179807	2681242	1
Th196.12	Th246.13	14	309530	3181603	1
Th196.12	Th068.12	1	98868	543847	1
Th196.12	Th068.12	2	157590	857896	1
Th196.12	Th068.12	3	80133	966232	1
Th196.12	Th068.12	4	91609	1145906	1
Th196.12	Th068.12	5	55687	1286168	1
Th196.12	Th068.12	6	96728	1271852	1
Th196.12	Th068.12	7	152649	1356197	1
Th196.12	Th068.12	8	82369	1242994	1
Th196.12	Th068.12	9	109742	1467426	1
Th196.12	Th068.12	10	77930	1567756	1
Th196.12	Th068.12	11	206388	1999124	1
Th196.12	Th068.12	12	71988	2158910	1
Th196.12	Th068.12	13	179807	2681242	1
Th196.12	Th068.12	14	309530	3181603	1
Th196.12	Th061.13	1	98868	543847	1
Th196.12	Th061.13	2	157590	857896	1
Th196.12	Th061.13	3	80133	966232	1
Th196.12	Th061.13	4	91609	1145906	1
Th196.12	Th061.13	5	55687	1286168	1
Th196.12	Th061.13	6	96728	1271852	1
Th196.12	Th061.13	7	152649	1356197	1
Th196.12	Th061.13	8	82369	1242994	1
Th196.12	Th061.13	9	109742	1467426	1
Th196.12	Th061.13	10	77930	1567756	1
Th196.12	Th061.13	11	206388	1999124	1
Th196.12	Th061.13	12	71988	2158910	1
Th196.12	Th061.13	13	179807	2681242	1
Th196.12	Th061.13	14	309530	3181603	1
Th196.12	Th095.13	1	98868	543847	1
Th196.12	Th095.13	2	157590	857896	1
Th196.12	Th095.13	3	80133	966232	1
Th196.12	Th095.13	4	91609	1145906	1
Th196.12	Th095.13	5	55687	1286168	1
Th196.12	Th095.13	6	96728	1271852	1
Th196.12	Th095.13	7	152649	1356197	1
Th196.12	Th095.13	8	82369	1242994	1
Th196.12	Th095.13	9	109742	1467426	1
Th196.12	Th095.13	10	77930	1567756	1
Th196.12	Th095.13	11	206388	1999124	1
Th196.12	Th095.13	12	71988	2158910	1
Th196.12	Th095.13	13	179807	2681242	1
Th196.12	Th095.13	14	309530	3181603	1
Th196.12		1	98868	543847	1
Th196.12		2	157590	857896	1
Th196.12		3	80133	966232	1
Th196.12		4	91609	1145906	1
Th196.12		5	55687	1286168	1
Th196.12		6	96728	1271852	1
Th196.12		7	152649	1356197	1
Th196.12		8	82369	1242994	1
Th196.12		9	109742	1467426	1
Th196.12		10	77930	1567756	1
Th196.12		11	206388	1999124	1
Th196.12		12	71988	2158910	1
Th196.12		13	179807	2681242	1
Th196.12		14	309530	3181603	1
Th230.12	Th074.13	1	98868	271942	0
Th230.12	Th074.13	1	286509	357004	1
Th230.12	Th074.13	1	386709	543847	0
Th230.12	Th074.13	2	157590	216150	0
Th230.12	Th074.13	2	231790	358808	1
Th230.12	Th074.13	2	413838	772444	0
Th230.12	Th074.13	2	789408	801989	1
Th230.12	Th074.13	2	831052	857896	0
Th230.12	Th074.13	3	80133	966232	0
Th230.12	Th074.13	4	91609	252498	0
Th230.12	Th074.13	4	280643	468273	1
Th230.12	Th074.13	4	504245	1118714	0
Th230.12	Th074.13	4	1139492	1145906	1
Th230.12	Th074.13	5	55687	885475	0
Th230.12	Th074.13	5	942932	1048558	1
Th230.12	Th074.13	5	1076491	1286168	0
Th230.12	Th074.13	6	96728	1271852	0
Th230.12	Th074.13	7	152649	444034	1
Th230.12	Th074.13	7	458574	854771	0
Th230.12	Th074.13	7	871611	917286	1
Th230.12	Th074.13	7	935071	1356197	0
Th230.12	Th074.13	8	82369	95853	1
Th230.12	Th074.13	8	160113	1242994	0
Th230.12	Th074.13	9	109742	752130	0
Th230.12	Th074.13	9	809074	866729	1
Th230.12	Th074.13	9	916687	1294929	0
Th230.12	Th074.13	9	1316171	1342162	1
Th230.12	Th074.13	9	1386662	1447965	0
Th230.12	Th074.13	9	1467426	1467426	1
Th230.12	Th074.13	10	77930	641215	0
Th230.12	Th074.13	10	681485	707158	1
Th230.12	Th074.13	10	736925	1226622	0
Th230.12	Th074.13	10	1250919	1264198	1
Th230.12	Th074.13	10	1280355	1567756	0
Th230.12	Th074.13	11	206388	448713	0
Th230.12	Th074.13	11	467025	467025	1
Th230.12	Th074.13	11	531015	798888	0
Th230.12	Th074.13	11	905717	1046924	1
Th230.12	Th074.13	11	1104459	1374582	0
Th230.12	Th074.13	11	1377760	1385200	1
Th230.12	Th074.13	11	1389272	1439682	0
Th230.12	Th074.13	11	1440625	1441321	1
Th230.12	Th074.13	11	1480853	1832958	0
Th230.12	Th074.13	11	1910685	1999124	1
Th230.12	Th074.13	12	71988	222266	0
Th230.12	Th074.13	12	262134	275544	1
Th230.12	Th074.13	12	334027	489743	0
Th230.12	Th074.13	12	540698	543062	1
Th230.12	Th074.13	12	567555	1684951	0
Th230.12	Th074.13	12	1746407	1748744	1
Th230.12	Th074.13	12	1830748	2158910	0
Th230.12	Th074.13	13	179807	179807	0
Th230.12	Th074.13	13	281836	465164	1
Th230.12	Th074.13	13	545556	1022153	0
Th230.12	Th074.13	13	1121978	1121978	1
Th230.12	Th074.13	13	1200775	1245510	0
Th230.12	Th074.13	13	1304354	1322955	1
Th230.12	Th074.13	13	1397693	1591486	0
Th230.12	Th074.13	13	1706198	1706198	1
Th230.12	Th074.13	13	1754888	2455023	0
Th230.12	Th074.13	13	2481992	2681242	1
Th230.12	Th074.13	14	309530	322267	1
Th230.12	Th074.13	14	417733	1570916	0
Th230.12	Th074.13	14	1705288	1705288	1
Th230.12	Th074.13	14	1752774	2412538	0
Th230.12	Th074.13	14	2629232	2629232	1
Th230.12	Th074.13	14	2720909	2730614	0
Th230.12	Th074.13	14	2812786	2815562	1
Th230.12	Th074.13	14	3050543	3050543	0
Th230.12	Th074.13	14	3168143	3181603	1
Th230.12	Th166.12	1	98868	543847	1
Th230.12	Th166.12	2	157590	857896	1
Th230.12	Th166.12	3	80133	966232	1
Th230.12	Th166.12	4	91609	1145906	1
Th230.12	Th166.12	5	55687	1286168	1
Th230.12	Th166.12	6	96728	1271852	1
Th230.12	Th166.12	7	152649	1356197	1
Th230.12	Th166.12	8	82369	1242994	1
Th230.12	Th166.12	9	109742	1467426	1
Th230.12	Th166.12	10	77930	1567756	1
Th230.12	Th166.12	11	206388	1999124	1
Th230.12	Th166.12	12	71988	2158910	1
Th230.12	Th166.12	13	179807	2681242	1
Th230.12	Th166.12	14	309530	3181603	1
Th230.12	Th092.13	1	98868	543847	1
Th230.12	Th092.13	2	157590	857896	1
Th230.12	Th092.13	3	80133	966232	1
Th230.12	Th092.13	4	91609	1145906	1
Th230.12	Th092.13	5	55687	1286168	1
Th230.12	Th092.13	6	96728	1271852	1
Th230.12	Th092.13	7	152649	1356197	1
Th230.12	Th092.13	8	82369	1242994	1
Th230.12	Th092.13	9	109742	1467426	1
Th230.12	Th092.13	10	77930	1567756	1
Th230.12	Th092.13	11	206388	1999124	1
Th230.12	Th092.13	12	71988	2158910	1
Th230.12	Th092.13	13	179807	2681242	1
Th230.12	Th092.13	14	309530	3181603	1
Th230.12	Th211.13	1	98868	543847	1
Th230.12	Th211.13	2	157590	857896	1
Th230.12	Th211.13	3	80133	966232	1
Th230.12	Th211.13	4	91609	1145906	1
Th230.12	Th211.13	5	55687	1286168	1
Th230.12	Th211.13	6	96728	1271852	1
Th230.12	Th211.13	7	152649	1356197	1
