chr	pos
Pf3D7_12_v3	481734
Pf3D7_12_v3	481735
Pf3D7_12_v3	481736
Pf3D7_12_v3	481737
Pf3D7_12_v3	481738
Pf3D7_12_v3	534088
Pf3D7_12_v3	534089
Pf3D7_12_v3	554012
Pf3D7_12_v3	569523
Pf3D7_12_v3	569563
Pf3D7_12_v3	569566
Pf3D7_12_v3	573421
Pf3D7_12_v3	611225
Pf3D7_12_v3	643879
Pf3D7_12_v3	643881
Pf3D7_12_v3	643883
Pf3D7_12_v3	646642
Pf3D7_12_v3	646646
Pf3D7_12_v3	658133
Pf3D7_12_v3	658136
Pf3D7_12_v3	658139
Pf3D7_12_v3	658140
Pf3D7_12_v3	658141
Pf3D7_12_v3	658142
Pf3D7_12_v3	659600
Pf3D7_12_v3	670138
Pf3D7_12_v3	673404
Pf3D7_12_v3	816404
Pf3D7_12_v3	816405
Pf3D7_12_v3	816408
Pf3D7_12_v3	816411
Pf3D7_12_v3	816412
Pf3D7_12_v3	849529
Pf3D7_12_v3	849546
Pf3D7_12_v3	849552
Pf3D7_12_v3	849570
Pf3D7_12_v3	849572
Pf3D7_12_v3	849574
Pf3D7_12_v3	1001364
Pf3D7_12_v3	1001788
Pf3D7_12_v3	1002017
Pf3D7_12_v3	1031509
Pf3D7_12_v3	1045891
Pf3D7_12_v3	1079913
Pf3D7_12_v3	1085053
Pf3D7_12_v3	1104075
Pf3D7_12_v3	1112729
Pf3D7_12_v3	1217035
Pf3D7_12_v3	1320183
Pf3D7_12_v3	1320638
Pf3D7_12_v3	1324461
Pf3D7_12_v3	1325233
Pf3D7_12_v3	1325323
Pf3D7_12_v3	1325327
Pf3D7_12_v3	1325331
Pf3D7_12_v3	1325699
Pf3D7_12_v3	1326005
Pf3D7_12_v3	1326626
Pf3D7_12_v3	1327431
Pf3D7_12_v3	1331412
Pf3D7_12_v3	1331687
Pf3D7_12_v3	1331747
Pf3D7_12_v3	1331778
Pf3D7_12_v3	1331993
Pf3D7_12_v3	1332265
Pf3D7_12_v3	1333291
Pf3D7_12_v3	1333294
Pf3D7_12_v3	1333297
Pf3D7_12_v3	1333298
Pf3D7_12_v3	1333372
Pf3D7_12_v3	1335797
Pf3D7_12_v3	1336501
Pf3D7_12_v3	1337332
Pf3D7_12_v3	1337383
Pf3D7_12_v3	1337510
Pf3D7_12_v3	1337516
Pf3D7_12_v3	1348319
Pf3D7_12_v3	1348627
Pf3D7_12_v3	1405724
Pf3D7_12_v3	1411651
Pf3D7_12_v3	1450642
Pf3D7_12_v3	1468482
Pf3D7_12_v3	1468483
Pf3D7_12_v3	1468485
Pf3D7_12_v3	1468486
Pf3D7_12_v3	1606605
Pf3D7_12_v3	1606606
Pf3D7_12_v3	1606622
Pf3D7_12_v3	1617107
Pf3D7_12_v3	1634537
Pf3D7_12_v3	1634541
Pf3D7_12_v3	1646152
Pf3D7_12_v3	1776171
Pf3D7_12_v3	1795439
Pf3D7_12_v3	1795459
Pf3D7_12_v3	1795463
Pf3D7_12_v3	1795472
Pf3D7_12_v3	1795503
Pf3D7_12_v3	1795505
Pf3D7_12_v3	1816961
Pf3D7_12_v3	1829499
Pf3D7_12_v3	1836743
Pf3D7_12_v3	1836747
Pf3D7_12_v3	1839613
Pf3D7_12_v3	1840242
Pf3D7_12_v3	1889712
Pf3D7_12_v3	1889719
Pf3D7_12_v3	1889720
Pf3D7_12_v3	1889721
Pf3D7_12_v3	1889726
Pf3D7_12_v3	1889730
Pf3D7_12_v3	1889731
Pf3D7_12_v3	1889735
Pf3D7_12_v3	1889739
Pf3D7_12_v3	1907451
Pf3D7_12_v3	1907476
Pf3D7_12_v3	1922255
Pf3D7_12_v3	1931227
Pf3D7_12_v3	1931252
Pf3D7_12_v3	1931254
Pf3D7_12_v3	1931307
Pf3D7_12_v3	1950126
Pf3D7_12_v3	1960985
Pf3D7_12_v3	1966478
Pf3D7_12_v3	1967351
Pf3D7_12_v3	1967928
Pf3D7_12_v3	1968301
Pf3D7_12_v3	1968648
Pf3D7_12_v3	1968927
Pf3D7_12_v3	1968999
Pf3D7_12_v3	1969182
Pf3D7_12_v3	1969417
Pf3D7_12_v3	1971087
Pf3D7_12_v3	1971504
Pf3D7_12_v3	1971765
Pf3D7_12_v3	1973175
Pf3D7_12_v3	1973533
Pf3D7_12_v3	1974618
Pf3D7_12_v3	1994065
Pf3D7_12_v3	1994068
Pf3D7_12_v3	1994070
Pf3D7_12_v3	1994087
Pf3D7_12_v3	2007308
Pf3D7_12_v3	2007309
Pf3D7_12_v3	2009892
Pf3D7_12_v3	2012377
Pf3D7_12_v3	2027900
Pf3D7_12_v3	2027904
Pf3D7_12_v3	2027906
Pf3D7_12_v3	2031650
Pf3D7_12_v3	2031652
Pf3D7_12_v3	2031654
Pf3D7_12_v3	2090835
Pf3D7_12_v3	2096332
Pf3D7_12_v3	2096339
Pf3D7_12_v3	2099755
Pf3D7_13_v3	128660
Pf3D7_13_v3	138399
Pf3D7_13_v3	138401
Pf3D7_13_v3	138405
Pf3D7_13_v3	138407
Pf3D7_13_v3	138409
Pf3D7_13_v3	149978
Pf3D7_13_v3	296333
Pf3D7_13_v3	296337
Pf3D7_13_v3	296339
Pf3D7_13_v3	296342
Pf3D7_13_v3	296344
Pf3D7_13_v3	296345
Pf3D7_13_v3	296346
Pf3D7_13_v3	296347
Pf3D7_13_v3	427200
Pf3D7_13_v3	457160
Pf3D7_13_v3	458709
Pf3D7_13_v3	458712
Pf3D7_13_v3	489390
Pf3D7_13_v3	517608
Pf3D7_13_v3	526483
Pf3D7_13_v3	526627
Pf3D7_13_v3	527505
Pf3D7_13_v3	527699
Pf3D7_13_v3	527701
Pf3D7_13_v3	529648
Pf3D7_13_v3	529649
Pf3D7_13_v3	529734
Pf3D7_13_v3	531261
Pf3D7_13_v3	531758
Pf3D7_13_v3	533155
Pf3D7_13_v3	535329
Pf3D7_13_v3	535581
Pf3D7_13_v3	535583
Pf3D7_13_v3	537609
Pf3D7_13_v3	537773
Pf3D7_13_v3	537779
Pf3D7_13_v3	537785
Pf3D7_13_v3	537791
Pf3D7_13_v3	537798
Pf3D7_13_v3	537804
Pf3D7_13_v3	537805
Pf3D7_13_v3	600457
Pf3D7_13_v3	600474
Pf3D7_13_v3	606673
Pf3D7_13_v3	606674
Pf3D7_13_v3	606678
Pf3D7_13_v3	606679
Pf3D7_13_v3	606680
Pf3D7_13_v3	606683
Pf3D7_13_v3	606684
Pf3D7_13_v3	606685
Pf3D7_13_v3	606687
Pf3D7_13_v3	606688
Pf3D7_13_v3	606689
Pf3D7_13_v3	606690
Pf3D7_13_v3	606691
Pf3D7_13_v3	606694
Pf3D7_13_v3	606695
Pf3D7_13_v3	606697
Pf3D7_13_v3	606700
Pf3D7_13_v3	606701
Pf3D7_13_v3	606702
Pf3D7_13_v3	606703
Pf3D7_13_v3	643176
Pf3D7_13_v3	643185
Pf3D7_13_v3	652538
Pf3D7_13_v3	653506
Pf3D7_13_v3	653508
Pf3D7_13_v3	653510
Pf3D7_13_v3	679007
Pf3D7_13_v3	679101
Pf3D7_13_v3	679103
Pf3D7_13_v3	679105
Pf3D7_13_v3	679111
Pf3D7_13_v3	679113
Pf3D7_13_v3	679116
Pf3D7_13_v3	679117
Pf3D7_13_v3	679118
Pf3D7_13_v3	679122
Pf3D7_13_v3	679126
Pf3D7_13_v3	679129
Pf3D7_13_v3	679132
Pf3D7_13_v3	679135
Pf3D7_13_v3	718209
Pf3D7_13_v3	718599
Pf3D7_13_v3	718619
Pf3D7_13_v3	718707
Pf3D7_13_v3	718709
Pf3D7_13_v3	779309
Pf3D7_13_v3	779671
Pf3D7_13_v3	779700
Pf3D7_13_v3	779706
Pf3D7_13_v3	779881
Pf3D7_13_v3	779888
Pf3D7_13_v3	779913
Pf3D7_13_v3	818960
Pf3D7_13_v3	818963
Pf3D7_13_v3	818968
Pf3D7_13_v3	818969
Pf3D7_13_v3	818971
Pf3D7_13_v3	818972
Pf3D7_13_v3	818974
Pf3D7_13_v3	818976
Pf3D7_13_v3	818982
Pf3D7_13_v3	818984
Pf3D7_13_v3	818985
Pf3D7_13_v3	818988
Pf3D7_13_v3	818989
Pf3D7_13_v3	818991
Pf3D7_13_v3	818993
Pf3D7_13_v3	818994
Pf3D7_13_v3	818995
Pf3D7_13_v3	818996
Pf3D7_13_v3	818998
Pf3D7_13_v3	818999
Pf3D7_13_v3	871820
Pf3D7_13_v3	872241
Pf3D7_13_v3	874685
Pf3D7_13_v3	874686
Pf3D7_13_v3	874687
Pf3D7_13_v3	874688
Pf3D7_13_v3	874689
Pf3D7_13_v3	874690
Pf3D7_13_v3	874693
Pf3D7_13_v3	874698
Pf3D7_13_v3	874719
Pf3D7_13_v3	875298
Pf3D7_13_v3	875313
Pf3D7_13_v3	875314
Pf3D7_13_v3	875316
Pf3D7_13_v3	875320
Pf3D7_13_v3	875322
Pf3D7_13_v3	875326
Pf3D7_13_v3	875330
Pf3D7_13_v3	875332
Pf3D7_13_v3	875373
Pf3D7_13_v3	875377
Pf3D7_13_v3	892201
Pf3D7_13_v3	892757
Pf3D7_13_v3	892850
Pf3D7_13_v3	893040
Pf3D7_13_v3	894017
Pf3D7_13_v3	894322
Pf3D7_13_v3	894834
Pf3D7_13_v3	896187
Pf3D7_13_v3	896211
Pf3D7_13_v3	896212
Pf3D7_13_v3	896459
Pf3D7_13_v3	896606
Pf3D7_13_v3	896894
Pf3D7_13_v3	897157
Pf3D7_13_v3	897223
Pf3D7_13_v3	897608
Pf3D7_13_v3	898293
Pf3D7_13_v3	898544
Pf3D7_13_v3	898815
Pf3D7_13_v3	929531
Pf3D7_13_v3	1139689
Pf3D7_13_v3	1153573
Pf3D7_13_v3	1198212
Pf3D7_13_v3	1198425
Pf3D7_13_v3	1324994
Pf3D7_13_v3	1324996
Pf3D7_13_v3	1324998
Pf3D7_13_v3	1325000
Pf3D7_13_v3	1325003
Pf3D7_13_v3	1325007
Pf3D7_13_v3	1325009
Pf3D7_13_v3	1325011
Pf3D7_13_v3	1325013
Pf3D7_13_v3	1341941
Pf3D7_13_v3	1341943
Pf3D7_13_v3	1341950
Pf3D7_13_v3	1341952
Pf3D7_13_v3	1428452
Pf3D7_13_v3	1428459
Pf3D7_13_v3	1428469
Pf3D7_13_v3	1428475
Pf3D7_13_v3	1502644
Pf3D7_13_v3	1561173
Pf3D7_13_v3	1561175
Pf3D7_13_v3	1561177
Pf3D7_13_v3	1579452
Pf3D7_13_v3	1598144
Pf3D7_13_v3	1654480
Pf3D7_13_v3	1665753
Pf3D7_13_v3	1772189
Pf3D7_13_v3	1772194
Pf3D7_13_v3	1782000
Pf3D7_13_v3	1782004
Pf3D7_13_v3	1782022
Pf3D7_13_v3	1782034
Pf3D7_13_v3	1782035
Pf3D7_13_v3	1782037
Pf3D7_13_v3	1798808
Pf3D7_13_v3	1952676
Pf3D7_13_v3	1976167
Pf3D7_13_v3	1976169
Pf3D7_13_v3	2131068
Pf3D7_13_v3	2131398
Pf3D7_13_v3	2131519
Pf3D7_13_v3	2132768
Pf3D7_13_v3	2132854
Pf3D7_13_v3	2133149
Pf3D7_13_v3	2135142
Pf3D7_13_v3	2135248
Pf3D7_13_v3	2135860
Pf3D7_13_v3	2138196
Pf3D7_13_v3	2139223
Pf3D7_13_v3	2139332
Pf3D7_13_v3	2139663
Pf3D7_13_v3	2144064
Pf3D7_13_v3	2145646
Pf3D7_13_v3	2177391
Pf3D7_13_v3	2190284
Pf3D7_13_v3	2190891
Pf3D7_13_v3	2191255
Pf3D7_13_v3	2194762
Pf3D7_13_v3	2194871
Pf3D7_13_v3	2197895
Pf3D7_13_v3	2198210
Pf3D7_13_v3	2198490
Pf3D7_13_v3	2199213
Pf3D7_13_v3	2199530
Pf3D7_13_v3	2203021
Pf3D7_13_v3	2204972
Pf3D7_13_v3	2205324
Pf3D7_13_v3	2206153
Pf3D7_13_v3	2206513
Pf3D7_13_v3	2208846
Pf3D7_13_v3	2208878
Pf3D7_13_v3	2209064
Pf3D7_13_v3	2210021
Pf3D7_13_v3	2210229
Pf3D7_13_v3	2210569
Pf3D7_13_v3	2212695
Pf3D7_13_v3	2212899
Pf3D7_13_v3	2213750
Pf3D7_13_v3	2216947
Pf3D7_13_v3	2290183
Pf3D7_13_v3	2351865
Pf3D7_13_v3	2351874
Pf3D7_13_v3	2358402
Pf3D7_13_v3	2367414
Pf3D7_13_v3	2402551
Pf3D7_13_v3	2402552
Pf3D7_13_v3	2402553
Pf3D7_13_v3	2404862
Pf3D7_13_v3	2450379
Pf3D7_13_v3	2450381
Pf3D7_13_v3	2450382
Pf3D7_13_v3	2450394
Pf3D7_13_v3	2450398
Pf3D7_13_v3	2450422
Pf3D7_13_v3	2464745
Pf3D7_13_v3	2465254
Pf3D7_13_v3	2465386
Pf3D7_13_v3	2468957
Pf3D7_13_v3	2468958
Pf3D7_13_v3	2468960
Pf3D7_13_v3	2468962
Pf3D7_13_v3	2468963
Pf3D7_13_v3	2468965
Pf3D7_13_v3	2498170
Pf3D7_13_v3	2516426
Pf3D7_13_v3	2578321
Pf3D7_13_v3	2649651
Pf3D7_13_v3	2650228
Pf3D7_13_v3	2650229
Pf3D7_13_v3	2650231
Pf3D7_13_v3	2650232
Pf3D7_13_v3	2650233
Pf3D7_13_v3	2650234
Pf3D7_13_v3	2650236
Pf3D7_13_v3	2650237
Pf3D7_13_v3	2650243
Pf3D7_13_v3	2650259
Pf3D7_13_v3	2650263
Pf3D7_13_v3	2650275
Pf3D7_13_v3	2650277
Pf3D7_13_v3	2650291
Pf3D7_13_v3	2650292
Pf3D7_13_v3	2650293
Pf3D7_13_v3	2650295
Pf3D7_13_v3	2650482
Pf3D7_13_v3	2692007
Pf3D7_13_v3	2692009
Pf3D7_13_v3	2692011
Pf3D7_13_v3	2692013
Pf3D7_13_v3	2692015
Pf3D7_13_v3	2692017
Pf3D7_13_v3	2692019
Pf3D7_13_v3	2692021
Pf3D7_13_v3	2700807
Pf3D7_13_v3	2700809
Pf3D7_13_v3	2700810
Pf3D7_13_v3	2701176
Pf3D7_13_v3	2719062
Pf3D7_13_v3	2719108
Pf3D7_13_v3	2725462
Pf3D7_13_v3	2725469
Pf3D7_13_v3	2736721
Pf3D7_13_v3	2736726
Pf3D7_13_v3	2736729
Pf3D7_13_v3	2736731
Pf3D7_13_v3	2736732
Pf3D7_13_v3	2736733
Pf3D7_13_v3	2756296
Pf3D7_13_v3	2758129
Pf3D7_13_v3	2758132
Pf3D7_13_v3	2758135
Pf3D7_13_v3	2758139
Pf3D7_13_v3	2758140
Pf3D7_14_v3	72838
Pf3D7_14_v3	75431
Pf3D7_14_v3	76465
Pf3D7_14_v3	76481
Pf3D7_14_v3	76490
Pf3D7_14_v3	76491
Pf3D7_14_v3	147262
Pf3D7_14_v3	181741
Pf3D7_14_v3	275044
Pf3D7_14_v3	434503
Pf3D7_14_v3	451788
Pf3D7_14_v3	469161
Pf3D7_14_v3	493865
Pf3D7_14_v3	493866
Pf3D7_14_v3	493867
Pf3D7_14_v3	493868
Pf3D7_14_v3	493869
Pf3D7_14_v3	496579
Pf3D7_14_v3	553382
Pf3D7_14_v3	553388
Pf3D7_14_v3	553390
Pf3D7_14_v3	553392
Pf3D7_14_v3	553736
Pf3D7_14_v3	553738
Pf3D7_14_v3	553740
Pf3D7_14_v3	553763
Pf3D7_14_v3	599045
Pf3D7_14_v3	599048
Pf3D7_14_v3	599054
Pf3D7_14_v3	626460
Pf3D7_14_v3	628329
Pf3D7_14_v3	689794
Pf3D7_14_v3	729977
Pf3D7_14_v3	729980
Pf3D7_14_v3	729981
Pf3D7_14_v3	729982
Pf3D7_14_v3	853927
Pf3D7_14_v3	859754
Pf3D7_14_v3	859771
Pf3D7_14_v3	859780
Pf3D7_14_v3	859782
Pf3D7_14_v3	859784
Pf3D7_14_v3	940427
Pf3D7_14_v3	940766
Pf3D7_14_v3	940770
Pf3D7_14_v3	940772
Pf3D7_14_v3	940774
Pf3D7_14_v3	940776
Pf3D7_14_v3	987134
Pf3D7_14_v3	987141
Pf3D7_14_v3	987150
Pf3D7_14_v3	987154
Pf3D7_14_v3	1035614
Pf3D7_14_v3	1035621
Pf3D7_14_v3	1062564
Pf3D7_14_v3	1141574
Pf3D7_14_v3	1153222
Pf3D7_14_v3	1507024
Pf3D7_14_v3	1605296
Pf3D7_14_v3	1605297
Pf3D7_14_v3	1605298
Pf3D7_14_v3	1605299
Pf3D7_14_v3	1605303
Pf3D7_14_v3	1605305
Pf3D7_14_v3	1605306
Pf3D7_14_v3	1605307
Pf3D7_14_v3	1672825
Pf3D7_14_v3	1676424
Pf3D7_14_v3	1716880
Pf3D7_14_v3	1716965
Pf3D7_14_v3	1717003
Pf3D7_14_v3	1717004
Pf3D7_14_v3	1717006
Pf3D7_14_v3	1717008
Pf3D7_14_v3	1717009
Pf3D7_14_v3	1833684
Pf3D7_14_v3	1833690
Pf3D7_14_v3	1833691
Pf3D7_14_v3	1833692
Pf3D7_14_v3	1833695
Pf3D7_14_v3	1833696
Pf3D7_14_v3	1833698
Pf3D7_14_v3	1833700
Pf3D7_14_v3	1833703
Pf3D7_14_v3	1833710
Pf3D7_14_v3	1833711
Pf3D7_14_v3	1833712
Pf3D7_14_v3	1833714
Pf3D7_14_v3	1833716
Pf3D7_14_v3	1833717
Pf3D7_14_v3	1833718
Pf3D7_14_v3	1833720
Pf3D7_14_v3	1966195
Pf3D7_14_v3	1969692
Pf3D7_14_v3	1969694
Pf3D7_14_v3	1969698
Pf3D7_14_v3	2030953
Pf3D7_14_v3	2030955
Pf3D7_14_v3	2030957
Pf3D7_14_v3	2030958
Pf3D7_14_v3	2030961
Pf3D7_14_v3	2030963
Pf3D7_14_v3	2055165
Pf3D7_14_v3	2055170
Pf3D7_14_v3	2055176
Pf3D7_14_v3	2055178
Pf3D7_14_v3	2055184
Pf3D7_14_v3	2055186
Pf3D7_14_v3	2055196
Pf3D7_14_v3	2055210
Pf3D7_14_v3	2055214
Pf3D7_14_v3	2087979
Pf3D7_14_v3	2088746
Pf3D7_14_v3	2088941
Pf3D7_14_v3	2089107
Pf3D7_14_v3	2089297
Pf3D7_14_v3	2089348
Pf3D7_14_v3	2089989
Pf3D7_14_v3	2090663
Pf3D7_14_v3	2093409
Pf3D7_14_v3	2093768
Pf3D7_14_v3	2093874
Pf3D7_14_v3	2094240
Pf3D7_14_v3	2096327
Pf3D7_14_v3	2098184
Pf3D7_14_v3	2098303
Pf3D7_14_v3	2098958
Pf3D7_14_v3	2191849
Pf3D7_14_v3	2193646
Pf3D7_14_v3	2238088
Pf3D7_14_v3	2296351
Pf3D7_14_v3	2296355
Pf3D7_14_v3	2296356
Pf3D7_14_v3	2339840
Pf3D7_14_v3	2339841
Pf3D7_14_v3	2339842
Pf3D7_14_v3	2339844
Pf3D7_14_v3	2339848
Pf3D7_14_v3	2339849
Pf3D7_14_v3	2339853
Pf3D7_14_v3	2362260
Pf3D7_14_v3	2372054
Pf3D7_14_v3	2427146
Pf3D7_14_v3	2443935
Pf3D7_14_v3	2543430
Pf3D7_14_v3	2543431
Pf3D7_14_v3	2543432
Pf3D7_14_v3	2543433
Pf3D7_14_v3	2543434
Pf3D7_14_v3	2543435
Pf3D7_14_v3	2543436
Pf3D7_14_v3	2543437
Pf3D7_14_v3	2543438
Pf3D7_14_v3	2543439
Pf3D7_14_v3	2543442
Pf3D7_14_v3	2543443
Pf3D7_14_v3	2543446
Pf3D7_14_v3	2543448
Pf3D7_14_v3	2543453
Pf3D7_14_v3	2543456
Pf3D7_14_v3	2566692
Pf3D7_14_v3	2566695
Pf3D7_14_v3	2566698
Pf3D7_14_v3	2566703
Pf3D7_14_v3	2566706
Pf3D7_14_v3	2566736
Pf3D7_14_v3	2566773
Pf3D7_14_v3	2566778
Pf3D7_14_v3	2585107
Pf3D7_14_v3	2585110
Pf3D7_14_v3	2585111
Pf3D7_14_v3	2585115
Pf3D7_14_v3	2585117
Pf3D7_14_v3	2585119
Pf3D7_14_v3	2585120
Pf3D7_14_v3	2585122
Pf3D7_14_v3	2585124
Pf3D7_14_v3	2585125
Pf3D7_14_v3	2585131
Pf3D7_14_v3	2730278
Pf3D7_14_v3	2730304
Pf3D7_14_v3	2730707
Pf3D7_14_v3	2732096
Pf3D7_14_v3	2735580
Pf3D7_14_v3	2736617
Pf3D7_14_v3	2737238
Pf3D7_14_v3	2737502
Pf3D7_14_v3	2737713
Pf3D7_14_v3	2739952
Pf3D7_14_v3	2741359
Pf3D7_14_v3	2741632
Pf3D7_14_v3	2743351
Pf3D7_14_v3	2744225
Pf3D7_14_v3	2745009
Pf3D7_14_v3	2745010
Pf3D7_14_v3	2745012
Pf3D7_14_v3	2745414
Pf3D7_14_v3	2745478
Pf3D7_14_v3	2747272
Pf3D7_14_v3	2747862
Pf3D7_14_v3	2747988
Pf3D7_14_v3	2748704
Pf3D7_14_v3	2748787
Pf3D7_14_v3	2750348
Pf3D7_14_v3	2750535
Pf3D7_14_v3	2752373
Pf3D7_14_v3	2754375
Pf3D7_14_v3	2754507
Pf3D7_14_v3	2755007
Pf3D7_14_v3	2755011
Pf3D7_14_v3	2755015
Pf3D7_14_v3	2755029
Pf3D7_14_v3	2755887
Pf3D7_14_v3	2756675
Pf3D7_14_v3	2757342
Pf3D7_14_v3	2757814
Pf3D7_14_v3	2757935
Pf3D7_14_v3	2759114
Pf3D7_14_v3	2827726
Pf3D7_14_v3	2834589
Pf3D7_14_v3	2896234
Pf3D7_14_v3	2896235
Pf3D7_14_v3	2896256
Pf3D7_14_v3	2898771
Pf3D7_14_v3	2916441
Pf3D7_14_v3	2916445
Pf3D7_14_v3	2916451
Pf3D7_14_v3	2916452
Pf3D7_14_v3	2916453
Pf3D7_14_v3	2916454
Pf3D7_14_v3	2916458
Pf3D7_14_v3	2916459
Pf3D7_14_v3	2916461
Pf3D7_14_v3	2916463
Pf3D7_14_v3	2916465
Pf3D7_14_v3	2916467
Pf3D7_14_v3	2916468
Pf3D7_14_v3	2916470
Pf3D7_14_v3	2916471
Pf3D7_14_v3	2916472
Pf3D7_14_v3	2916478
Pf3D7_14_v3	2944472
Pf3D7_14_v3	2953792
Pf3D7_14_v3	2953794
Pf3D7_14_v3	2953796
Pf3D7_14_v3	2953798
Pf3D7_14_v3	2953800
Pf3D7_14_v3	2953801
Pf3D7_14_v3	2953802
Pf3D7_14_v3	2953805
Pf3D7_14_v3	2953813
Pf3D7_14_v3	2953815
Pf3D7_14_v3	2953817
Pf3D7_14_v3	2953821
Pf3D7_14_v3	2953824
Pf3D7_14_v3	2953825
Pf3D7_14_v3	2953826
Pf3D7_14_v3	2953827
Pf3D7_14_v3	2953832
Pf3D7_14_v3	2953833
Pf3D7_14_v3	2953836
Pf3D7_14_v3	2953841
Pf3D7_14_v3	2953842
Pf3D7_14_v3	2953844
Pf3D7_14_v3	2953846
Pf3D7_14_v3	2953847
Pf3D7_14_v3	2974478
Pf3D7_14_v3	3010498
Pf3D7_14_v3	3021202
Pf3D7_14_v3	3021203
Pf3D7_14_v3	3021519
Pf3D7_14_v3	3021520
Pf3D7_14_v3	3021523
Pf3D7_14_v3	3021528
Pf3D7_14_v3	3021530
Pf3D7_14_v3	3021534
Pf3D7_14_v3	3021540
Pf3D7_14_v3	3021543
Pf3D7_14_v3	3021548
Pf3D7_14_v3	3021558
Pf3D7_14_v3	3021559
Pf3D7_14_v3	3021564
Pf3D7_14_v3	3021566
Pf3D7_14_v3	3059261
Pf3D7_14_v3	3069003
Pf3D7_14_v3	3069004
Pf3D7_14_v3	3069041
Pf3D7_14_v3	3069043
Pf3D7_14_v3	3084720
Pf3D7_14_v3	3084721
Pf3D7_14_v3	3084723
Pf3D7_14_v3	3084727
Pf3D7_14_v3	3084728
Pf3D7_14_v3	3084730
Pf3D7_14_v3	3084735
Pf3D7_14_v3	3084739
Pf3D7_14_v3	3084740
Pf3D7_14_v3	3084741
Pf3D7_14_v3	3084742
Pf3D7_14_v3	3084747
Pf3D7_14_v3	3084748
Pf3D7_14_v3	3084752
Pf3D7_14_v3	3084753
Pf3D7_14_v3	3155862
Pf3D7_14_v3	3155864
Pf3D7_14_v3	3265961
Pf3D7_14_v3	3265970
Pf3D7_14_v3	3265989
Pf3D7_14_v3	3265990
Pf3D7_14_v3	3265991
Pf3D7_14_v3	3265994
Pf3D7_14_v3	3265995
Pf3D7_14_v3	3265999
Pf3D7_14_v3	3266017
